timestamp,open,low,high,close,volume
2021-06-04,4380,4290,4390,4340,125583500
2021-06-07,4340,4210,4350,4250,138866500
2021-06-08,4280,4190,4280,4200,98987900
2021-06-09,4100,4100,4270,4220,97665400
2021-06-10,4280,4260,4320,4300,97257300
2021-06-11,4350,4280,4350,4280,52553100
2021-06-14,4330,4280,4350,4350,121237400
2021-06-15,4350,4210,4350,4230,182463800
2021-06-16,4150,4010,4170,4010,437267600
2021-06-17,3980,3930,4070,4030,305679700
2021-06-18,4060,3910,4060,3910,296000300
2021-06-21,3880,3860,3970,3940,145038200
2021-06-22,3940,3920,4070,4040,120755000
2021-06-23,4050,3940,4070,3940,162498800
2021-06-24,4000,3960,4010,3990,50382000
2021-06-25,4030,3990,4040,3990,75589800
2021-06-28,3980,3930,3990,3930,141231800
2021-06-29,3860,3860,3910,3900,121772800
2021-06-30,3900,3890,3970,3940,112847100
2021-07-01,3940,3910,3970,3940,95671900
2021-07-02,4000,3970,4030,3990,85301200
2021-07-05,3930,3880,3960,3900,84968300
2021-07-06,3950,3890,3950,3890,55317000
2021-07-07,3920,3810,3940,3820,148723800
2021-07-08,3890,3820,3900,3870,147587600
2021-07-09,3860,3780,3870,3800,127826500
2021-07-12,3800,3750,3820,3760,119727200
2021-07-13,3800,3760,3800,3780,159709500
2021-07-14,3780,3700,3800,3710,105184100
2021-07-15,3750,3730,3840,3810,127139100
2021-07-16,3850,3810,3860,3840,98486200
2021-07-19,3850,3780,3850,3780,63023000
2021-07-20,3850,3780,3850,3780,0
2021-07-21,3850,3810,3880,3820,100915300
2021-07-22,3870,3840,3910,3900,85309600
2021-07-23,3940,3830,3950,3870,87235100
2021-07-26,3900,3820,3900,3830,81996800
2021-07-27,3860,3770,3860,3800,90672700
2021-07-28,3800,3720,3810,3730,70705400
2021-07-29,3760,3750,3840,3770,93469200
2021-07-30,3830,3710,3830,3710,103301100
2021-08-02,3770,3700,3770,3740,96187100
2021-08-03,3740,3720,3780,3750,79873600
2021-08-04,3790,3770,3850,3850,83496200
2021-08-05,3900,3900,4090,4050,267404100
2021-08-06,4050,3900,4060,3930,138594800
2021-08-09,3940,3820,3950,3850,93093100
2021-08-10,3890,3810,3890,3820,85771200
2021-08-11,3890,3810,3890,3820,0
2021-08-12,3850,3800,3850,3810,85874900
2021-08-13,3820,3820,3880,3870,95298300
2021-08-16,3870,3840,3930,3930,63711200
2021-08-17,3870,3840,3930,3930,0
2021-08-18,3990,3930,4090,4070,224861000
2021-08-19,4000,3860,4020,3880,198373600
2021-08-20,3880,3830,3940,3930,80299100
2021-08-23,3980,3930,3990,3960,61938800
2021-08-24,3950,3830,3960,3890,137163100
2021-08-25,3499,3499,3545,3536,86571495
2021-08-26,3536,3490,3545,3518,69144334
2021-08-27,3536,3481,3536,3490,79498923
2021-08-30,3499,3490,3581,3581,128539860
2021-08-31,3581,3518,3590,3572,134879489
2021-09-01,3572,3527,3572,3536,97691477
2021-09-02,3509,3490,3536,3518,81242343
2021-09-03,3499,3463,3572,3572,165056860
2021-09-06,3590,3499,3618,3499,188929693
2021-09-07,3536,3518,3563,3554,140380354
2021-09-08,3820,3720,3880,3730,228087900
2021-09-09,3700,3650,3770,3730,306319600
2021-09-10,3710,3670,3790,3780,177033000
2021-09-13,3710,3660,3750,3700,169825000
2021-09-14,3720,3660,3730,3700,216363400
2021-09-15,3670,3620,3670,3660,263544000
2021-09-16,3650,3610,3660,3640,194782800
2021-09-17,3630,3570,3640,3610,346529100
2021-09-20,3590,3510,3590,3590,357971300
2021-09-21,3510,3500,3580,3570,410533900
2021-09-22,3520,3520,3650,3610,416087300
2021-09-23,3600,3590,3770,3770,432390800
2021-09-24,3790,3770,3860,3820,634549600
2021-09-27,3770,3730,3800,3750,380151200
2021-09-28,3770,3690,3770,3720,306827400
2021-09-29,3720,3690,3750,3740,143081800
2021-09-30,3760,3750,3870,3850,416099000
2021-10-01,3850,3830,3920,3900,359864700
2021-10-04,3900,3890,4010,3970,335762600
2021-10-05,3950,3910,3980,3930,236562700
2021-10-06,3920,3920,4150,4120,446708800
2021-10-07,4150,4070,4170,4120,264905400
2021-10-08,4190,4130,4240,4160,196631600
2021-10-11,4160,4130,4200,4180,146720100
2021-10-12,4180,4180,4240,4220,241196000
2021-10-13,4230,4220,4300,4280,264629400
2021-10-14,4280,4230,4350,4250,196989500
2021-10-15,4250,4220,4330,4320,318189600
2021-10-18,4350,4340,4410,4410,286829000
2021-10-19,4450,4360,4450,4400,161256300
2021-10-20,4450,4360,4450,4400,0
2021-10-21,4450,4320,4460,4360,319230200
2021-10-22,4340,4320,4400,4400,160459300
2021-10-25,4330,4300,4370,4300,128240100
2021-10-26,4280,4270,4370,4350,108782400
2021-10-27,4330,4260,4340,4290,258038300
2021-10-28,4210,4200,4300,4240,159645200
2021-10-29,4300,4220,4300,4250,155011100
2021-11-01,4330,4220,4330,4230,102079300
2021-11-02,4270,4210,4270,4210,124799700
2021-11-03,4250,4210,4300,4290,100486300
2021-11-04,4330,4250,4340,4250,119591100
2021-11-05,4270,4210,4270,4240,74347000
2021-11-08,4250,4220,4260,4230,79465600
2021-11-09,4230,4220,4250,4250,92453200
2021-11-10,4230,4210,4260,4250,69475400
2021-11-11,4290,4230,4300,4250,149637700
2021-11-12,4270,4210,4290,4220,80234400
2021-11-15,4220,4140,4220,4160,220142300
2021-11-16,4120,4120,4170,4130,163555000
2021-11-17,4170,4160,4200,4200,126523700
2021-11-18,4150,4140,4190,4180,114881200
2021-11-19,4220,4220,4290,4280,182167700
2021-11-22,4310,4250,4310,4280,151514000
2021-11-23,4280,4200,4280,4210,104294200
2021-11-24,4200,4190,4230,4210,111072800
2021-11-25,4180,4180,4250,4220,123609400
2021-11-26,4190,4150,4220,4160,148652500
2021-11-29,4150,4080,4190,4170,164312800
2021-11-30,4150,4090,4220,4090,316653200
2021-12-01,4090,4070,4180,4080,163457900
2021-12-02,4060,4060,4220,4200,139281800
2021-12-03,4210,4170,4220,4170,93227100
2021-12-06,4200,4110,4220,4110,106610000
2021-12-07,4190,4160,4230,4230,182048000
2021-12-08,4250,4170,4250,4210,143230200
2021-12-09,4220,4160,4220,4190,90471500
2021-12-10,4130,4130,4160,4130,122999200
2021-12-13,4170,4160,4200,4160,86848900
2021-12-14,4150,4130,4160,4130,100110000
2021-12-15,4150,4140,4230,4200,124522800
2021-12-16,4220,4120,4220,4140,136646600
2021-12-17,4090,4090,4140,4110,153165400
2021-12-20,4070,4060,4130,4120,89198900
2021-12-21,4100,4080,4120,4080,109561800
2021-12-22,4100,4050,4110,4050,104738000
2021-12-23,4090,4060,4110,4100,72736800
2021-12-24,4100,4050,4120,4070,59795000
2021-12-27,4070,4060,4110,4060,65491200
2021-12-28,4090,4070,4110,4090,52952500
2021-12-29,4090,4070,4100,4080,27676500
2021-12-30,4080,4060,4140,4110,146989400
2021-12-31,4080,4060,4140,4110,0
2022-01-03,4120,4090,4190,4180,90842500
2022-01-04,4200,4160,4210,4160,93950000
2022-01-05,4180,4130,4230,4210,174376400
2022-01-06,4240,4140,4240,4160,137280000
2022-01-07,4170,4150,4200,4190,101275000
2022-01-10,4190,4180,4210,4180,70722600
2022-01-11,4180,4130,4180,4150,99404900
2022-01-12,4170,4130,4180,4160,65907000
2022-01-13,4180,4170,4190,4190,103522400
2022-01-14,4190,4160,4210,4180,110213800
2022-01-17,4200,4180,4210,4210,102957100
2022-01-18,4240,4140,4240,4190,120275000
2022-01-19,4210,4130,4210,4130,109954700
2022-01-20,4130,4110,4160,4130,86394600
2022-01-21,4130,4110,4170,4170,84972500
2022-01-24,4140,4100,4160,4120,76709900
2022-01-25,4100,4000,4110,4070,185007800
2022-01-26,4030,4030,4100,4090,97589500
2022-01-27,4070,4060,4140,4140,80682900
2022-01-28,4170,4090,4170,4140,84812100
2022-01-31,4170,4070,4170,4070,78498500
2022-02-01,4170,4070,4170,4070,0
2022-02-02,4120,4060,4120,4070,81546300
2022-02-03,4180,4130,4180,4130,157898800
2022-02-04,4170,4150,4210,4210,236602900
2022-02-07,4240,4220,4410,4400,468016600
2022-02-08,4450,4400,4550,4440,310878100
2022-02-09,4400,4380,4500,4450,149000100
2022-02-10,4500,4450,4500,4470,112521600
2022-02-11,4420,4380,4450,4450,103418200
2022-02-14,4450,4380,4450,4410,105260000
2022-02-15,4440,4390,4450,4430,96658500
2022-02-16,4470,4410,4470,4420,89636300
2022-02-17,4390,4340,4410,4400,118305100
2022-02-18,4400,4370,4440,4430,127058000
2022-02-21,4460,4440,4490,4490,133717300
2022-02-22,4440,4420,4470,4430,109060900
2022-02-23,4520,4460,4520,4480,160827800
2022-02-24,4470,4370,4470,4390,217523600
2022-02-25,4450,4410,4550,4550,301346400
2022-02-28,4450,4410,4550,4550,0
2022-03-01,4850,4630,4860,4630,494657800
2022-03-02,4680,4550,4690,4560,186635200
2022-03-03,4680,4550,4690,4560,0
2022-03-04,4720,4610,4730,4670,292022600
2022-03-07,4580,4520,4630,4520,224515800
2022-03-08,4500,4430,4560,4430,214870200
